WTMP,DateTimeStamp,site
20.8782,7/10/2018 4:10,to3
20.8888,7/10/2018 4:15,to3
20.899,7/10/2018 4:20,to3
20.9058,7/10/2018 4:25,to3
20.9081,7/10/2018 4:30,to3
20.9027,7/10/2018 4:35,to3
20.8958,7/10/2018 4:40,to3
20.8907,7/10/2018 4:45,to3
20.8815,7/10/2018 4:50,to3
20.8673,7/10/2018 4:55,to3
20.8618,7/10/2018 5:00,to3
20.8539,7/10/2018 5:05,to3
20.8383,7/10/2018 5:10,to3
20.823,7/10/2018 5:15,to3
20.8123,7/10/2018 5:20,to3
20.8033,7/10/2018 5:25,to3
20.7911,7/10/2018 5:30,to3
20.7847,7/10/2018 5:35,to3
20.7751,7/10/2018 5:40,to3
20.7717,7/10/2018 5:45,to3
20.7708,7/10/2018 5:50,to3
20.7663,7/10/2018 5:55,to3
20.7575,7/10/2018 6:00,to3
20.7237,7/10/2018 6:05,to3
20.7019,7/10/2018 6:10,to3
20.6899,7/10/2018 6:15,to3
20.7026,7/10/2018 6:20,to3
20.6956,7/10/2018 6:25,to3
20.6814,7/10/2018 6:30,to3
20.6544,7/10/2018 6:35,to3
20.5826,7/10/2018 6:40,to3
20.5329,7/10/2018 6:45,to3
20.4841,7/10/2018 6:50,to3
20.4246,7/10/2018 6:55,to3
20.389,7/10/2018 7:00,to3
20.361,7/10/2018 7:05,to3
20.3318,7/10/2018 7:10,to3
20.3099,7/10/2018 7:15,to3
20.2877,7/10/2018 7:20,to3
20.2636,7/10/2018 7:25,to3
20.2345,7/10/2018 7:30,to3
20.2054,7/10/2018 7:35,to3
20.1776,7/10/2018 7:40,to3
20.1522,7/10/2018 7:45,to3
20.1304,7/10/2018 7:50,to3
20.1102,7/10/2018 7:55,to3
20.0836,7/10/2018 8:00,to3
20.0369,7/10/2018 8:05,to3
20.011,7/10/2018 8:10,to3
19.9769,7/10/2018 8:15,to3
19.9545,7/10/2018 8:20,to3
19.9359,7/10/2018 8:25,to3
19.9183,7/10/2018 8:30,to3
19.9046,7/10/2018 8:35,to3
19.8801,7/10/2018 8:40,to3
19.8562,7/10/2018 8:45,to3
19.8364,7/10/2018 8:50,to3
19.816,7/10/2018 8:55,to3
19.7779,7/10/2018 9:00,to3
19.7033,7/10/2018 9:05,to3
19.6648,7/10/2018 9:10,to3
19.6292,7/10/2018 9:15,to3
19.6058,7/10/2018 9:20,to3
19.5896,7/10/2018 9:25,to3
19.5788,7/10/2018 9:30,to3
19.6048,7/10/2018 9:35,to3
19.5844,7/10/2018 9:40,to3
19.5732,7/10/2018 9:45,to3
19.6092,7/10/2018 9:50,to3
19.5903,7/10/2018 9:55,to3
19.6068,7/10/2018 10:00,to3
19.6774,7/10/2018 10:05,to3
19.6709,7/10/2018 10:10,to3
19.6528,7/10/2018 10:15,to3
19.6375,7/10/2018 10:20,to3
19.6382,7/10/2018 10:25,to3
19.6328,7/10/2018 10:30,to3
19.6288,7/10/2018 10:35,to3
19.6267,7/10/2018 10:40,to3
19.6346,7/10/2018 10:45,to3
19.6474,7/10/2018 10:50,to3
19.6696,7/10/2018 10:55,to3
19.6899,7/10/2018 11:00,to3
19.7097,7/10/2018 11:05,to3
19.7512,7/10/2018 11:10,to3
19.796,7/10/2018 11:15,to3
19.8149,7/10/2018 11:20,to3
19.7949,7/10/2018 11:25,to3
19.7879,7/10/2018 11:30,to3
19.7911,7/10/2018 11:35,to3
19.8057,7/10/2018 11:40,to3
19.8188,7/10/2018 11:45,to3
19.8308,7/10/2018 11:50,to3
19.843,7/10/2018 11:55,to3
19.8621,7/10/2018 12:00,to3
19.8791,7/10/2018 12:05,to3
19.8493,7/10/2018 12:10,to3
19.8478,7/10/2018 12:15,to3
19.8571,7/10/2018 12:20,to3
19.8381,7/10/2018 12:25,to3
19.8138,7/10/2018 12:30,to3
19.8408,7/10/2018 12:35,to3
19.8663,7/10/2018 12:40,to3
19.8996,7/10/2018 12:45,to3
19.9119,7/10/2018 12:50,to3
19.936,7/10/2018 12:55,to3
19.9491,7/10/2018 13:00,to3
19.9573,7/10/2018 13:05,to3
19.9607,7/10/2018 13:10,to3
19.9641,7/10/2018 13:15,to3
19.9723,7/10/2018 13:20,to3
19.9842,7/10/2018 13:25,to3
20.0013,7/10/2018 13:30,to3
20.0249,7/10/2018 13:35,to3
20.0545,7/10/2018 13:40,to3
20.0802,7/10/2018 13:45,to3
20.0997,7/10/2018 13:50,to3
20.1141,7/10/2018 13:55,to3
20.1268,7/10/2018 14:00,to3
20.1389,7/10/2018 14:05,to3
20.1501,7/10/2018 14:10,to3
20.1633,7/10/2018 14:15,to3
20.1729,7/10/2018 14:20,to3
20.1795,7/10/2018 14:25,to3
20.179,7/10/2018 14:30,to3
20.1819,7/10/2018 14:35,to3
20.19,7/10/2018 14:40,to3
20.2004,7/10/2018 14:45,to3
20.2139,7/10/2018 14:50,to3
20.2278,7/10/2018 14:55,to3
20.241,7/10/2018 15:00,to3
20.2549,7/10/2018 15:05,to3
20.2657,7/10/2018 15:10,to3
20.2726,7/10/2018 15:15,to3
20.2831,7/10/2018 15:20,to3
20.2998,7/10/2018 15:25,to3
20.3009,7/10/2018 15:30,to3
20.3064,7/10/2018 15:35,to3
20.3177,7/10/2018 15:40,to3
20.3212,7/10/2018 15:45,to3
20.3234,7/10/2018 15:50,to3
20.3297,7/10/2018 15:55,to3
20.333,7/10/2018 16:00,to3
20.3328,7/10/2018 16:05,to3
20.3324,7/10/2018 16:10,to3
20.3299,7/10/2018 16:15,to3
20.1885,7/10/2018 16:20,to3
20.112,7/10/2018 16:25,to3
20.0925,7/10/2018 16:30,to3
20.1004,7/10/2018 16:35,to3
20.1294,7/10/2018 16:40,to3
20.2018,7/10/2018 16:45,to3
20.2008,7/10/2018 16:50,to3
20.2027,7/10/2018 16:55,to3
20.2196,7/10/2018 17:00,to3
20.244,7/10/2018 17:05,to3
20.2634,7/10/2018 17:10,to3
20.2567,7/10/2018 17:15,to3
20.2384,7/10/2018 17:20,to3
20.2249,7/10/2018 17:25,to3
20.2216,7/10/2018 17:30,to3
20.2235,7/10/2018 17:35,to3
20.2217,7/10/2018 17:40,to3
20.2113,7/10/2018 17:45,to3
20.2,7/10/2018 17:50,to3
20.1897,7/10/2018 17:55,to3
20.176,7/10/2018 18:00,to3
20.1554,7/10/2018 18:05,to3
20.137,7/10/2018 18:10,to3
20.1221,7/10/2018 18:15,to3
20.1051,7/10/2018 18:20,to3
20.0934,7/10/2018 18:25,to3
20.0837,7/10/2018 18:30,to3
20.0725,7/10/2018 18:35,to3
20.0598,7/10/2018 18:40,to3
20.0504,7/10/2018 18:45,to3
20.0435,7/10/2018 18:50,to3
20.0396,7/10/2018 18:55,to3
20.0365,7/10/2018 19:00,to3
20.0327,7/10/2018 19:05,to3
20.0268,7/10/2018 19:10,to3
20.022,7/10/2018 19:15,to3
20.0202,7/10/2018 19:20,to3
20.0164,7/10/2018 19:25,to3
20.0182,7/10/2018 19:30,to3
20.0191,7/10/2018 19:35,to3
20.0237,7/10/2018 19:40,to3
20.0245,7/10/2018 19:45,to3
20.0255,7/10/2018 19:50,to3
20.0263,7/10/2018 19:55,to3
20.0304,7/10/2018 20:00,to3
20.0357,7/10/2018 20:05,to3
20.0403,7/10/2018 20:10,to3
20.0453,7/10/2018 20:15,to3
20.0507,7/10/2018 20:20,to3
20.0572,7/10/2018 20:25,to3
20.0598,7/10/2018 20:30,to3
20.0647,7/10/2018 20:35,to3
20.0704,7/10/2018 20:40,to3
20.074,7/10/2018 20:45,to3
20.0794,7/10/2018 20:50,to3
20.0787,7/10/2018 20:55,to3
20.0734,7/10/2018 21:00,to3
20.0639,7/10/2018 21:05,to3
20.0583,7/10/2018 21:10,to3
20.0655,7/10/2018 21:15,to3
20.0728,7/10/2018 21:20,to3
20.0789,7/10/2018 21:25,to3
20.1811,7/10/2018 21:30,to3
20.1336,7/10/2018 21:35,to3
20.1335,7/10/2018 21:40,to3
20.1397,7/10/2018 21:45,to3
20.1779,7/10/2018 21:50,to3
20.2725,7/10/2018 21:55,to3
20.4313,7/10/2018 22:00,to3
20.5826,7/10/2018 22:05,to3
20.7105,7/10/2018 22:10,to3
20.7913,7/10/2018 22:15,to3
20.8307,7/10/2018 22:20,to3
20.8541,7/10/2018 22:25,to3
20.879,7/10/2018 22:30,to3
20.9071,7/10/2018 22:35,to3
20.9368,7/10/2018 22:40,to3
20.9586,7/10/2018 22:45,to3
20.9937,7/10/2018 22:50,to3
21.0283,7/10/2018 22:55,to3
21.0735,7/10/2018 23:00,to3
21.107,7/10/2018 23:05,to3
21.13,7/10/2018 23:10,to3
21.1423,7/10/2018 23:15,to3
21.1615,7/10/2018 23:20,to3
21.1761,7/10/2018 23:25,to3
21.2065,7/10/2018 23:30,to3
21.2401,7/10/2018 23:35,to3
21.2779,7/10/2018 23:40,to3
21.3062,7/10/2018 23:45,to3
21.3257,7/10/2018 23:50,to3
21.3458,7/10/2018 23:55,to3
21.3672,7/11/2018 0:00,to3
21.3776,7/11/2018 0:05,to3
21.389,7/11/2018 0:10,to3
21.4051,7/11/2018 0:15,to3
21.4316,7/11/2018 0:20,to3
21.4636,7/11/2018 0:25,to3
21.5142,7/11/2018 0:30,to3
21.5534,7/11/2018 0:35,to3
21.592,7/11/2018 0:40,to3
21.6104,7/11/2018 0:45,to3
21.6341,7/11/2018 0:50,to3
21.6536,7/11/2018 0:55,to3
21.6709,7/11/2018 1:00,to3
21.6818,7/11/2018 1:05,to3
21.6895,7/11/2018 1:10,to3
21.6895,7/11/2018 1:15,to3
21.6808,7/11/2018 1:20,to3
21.6761,7/11/2018 1:25,to3
21.5296,7/11/2018 1:30,to3
21.3385,7/11/2018 1:35,to3
21.2598,7/11/2018 1:40,to3
21.2124,7/11/2018 1:45,to3
21.1737,7/11/2018 1:50,to3
21.1363,7/11/2018 1:55,to3
21.125,7/11/2018 2:00,to3
21.1161,7/11/2018 2:05,to3
21.1215,7/11/2018 2:10,to3
21.1155,7/11/2018 2:15,to3
21.1093,7/11/2018 2:20,to3
21.1178,7/11/2018 2:25,to3
21.1255,7/11/2018 2:30,to3
21.1207,7/11/2018 2:35,to3
21.1116,7/11/2018 2:40,to3
21.092,7/11/2018 2:45,to3
21.0826,7/11/2018 2:50,to3
21.0768,7/11/2018 2:55,to3
21.0706,7/11/2018 3:00,to3
21.0584,7/11/2018 3:05,to3
21.0564,7/11/2018 3:10,to3
21.0547,7/11/2018 3:15,to3
21.0459,7/11/2018 3:20,to3
21.0392,7/11/2018 3:25,to3
21.0452,7/11/2018 3:30,to3
21.0587,7/11/2018 3:35,to3
21.0772,7/11/2018 3:40,to3
21.0868,7/11/2018 3:45,to3
21.1203,7/11/2018 3:50,to3
21.1474,7/11/2018 3:55,to3
21.1725,7/11/2018 4:00,to3
21.2096,7/11/2018 4:05,to3
21.2423,7/11/2018 4:10,to3
21.2738,7/11/2018 4:15,to3
21.2933,7/11/2018 4:20,to3
21.3149,7/11/2018 4:25,to3
21.3311,7/11/2018 4:30,to3
21.3429,7/11/2018 4:35,to3
21.3579,7/11/2018 4:40,to3
21.3658,7/11/2018 4:45,to3
21.3742,7/11/2018 4:50,to3
21.3803,7/11/2018 4:55,to3
21.3861,7/11/2018 5:00,to3
21.3875,7/11/2018 5:05,to3
21.3804,7/11/2018 5:10,to3
21.377,7/11/2018 5:15,to3
21.3761,7/11/2018 5:20,to3
21.3764,7/11/2018 5:25,to3
21.3833,7/11/2018 5:30,to3
21.3848,7/11/2018 5:35,to3
21.3794,7/11/2018 5:40,to3
21.3741,7/11/2018 5:45,to3
21.3718,7/11/2018 5:50,to3
21.3636,7/11/2018 5:55,to3
21.3545,7/11/2018 6:00,to3
21.3492,7/11/2018 6:05,to3
21.3454,7/11/2018 6:10,to3
21.3412,7/11/2018 6:15,to3
21.3345,7/11/2018 6:20,to3
21.3278,7/11/2018 6:25,to3
21.3208,7/11/2018 6:30,to3
21.2791,7/11/2018 6:35,to3
21.23,7/11/2018 6:40,to3
21.1923,7/11/2018 6:45,to3
21.1601,7/11/2018 6:50,to3
21.1263,7/11/2018 6:55,to3
21.1166,7/11/2018 7:00,to3
21.0846,7/11/2018 7:05,to3
21.0437,7/11/2018 7:10,to3
21.0171,7/11/2018 7:15,to3
20.9879,7/11/2018 7:20,to3
20.9697,7/11/2018 7:25,to3
20.9381,7/11/2018 7:30,to3
20.8976,7/11/2018 7:35,to3
20.8644,7/11/2018 7:40,to3
20.8329,7/11/2018 7:45,to3
20.8113,7/11/2018 7:50,to3
20.7835,7/11/2018 7:55,to3
20.7525,7/11/2018 8:00,to3
20.7347,7/11/2018 8:05,to3
20.7146,7/11/2018 8:10,to3
20.6798,7/11/2018 8:15,to3
20.6592,7/11/2018 8:20,to3
20.6593,7/11/2018 8:25,to3
20.6313,7/11/2018 8:30,to3
20.6113,7/11/2018 8:35,to3
20.5818,7/11/2018 8:40,to3
20.5554,7/11/2018 8:45,to3
20.5329,7/11/2018 8:50,to3
20.5173,7/11/2018 8:55,to3
20.4986,7/11/2018 9:00,to3
20.4949,7/11/2018 9:05,to3
20.4782,7/11/2018 9:10,to3
20.457,7/11/2018 9:15,to3
20.4297,7/11/2018 9:20,to3
20.4136,7/11/2018 9:25,to3
20.3996,7/11/2018 9:30,to3
20.3813,7/11/2018 9:35,to3
20.3737,7/11/2018 9:40,to3
20.3662,7/11/2018 9:45,to3
20.3586,7/11/2018 9:50,to3
20.3712,7/11/2018 9:55,to3
20.3819,7/11/2018 10:00,to3
20.3818,7/11/2018 10:05,to3
20.3834,7/11/2018 10:10,to3
20.3557,7/11/2018 10:15,to3
20.3616,7/11/2018 10:20,to3
20.3761,7/11/2018 10:25,to3
20.3813,7/11/2018 10:30,to3
20.3723,7/11/2018 10:35,to3
20.3632,7/11/2018 10:40,to3
20.3473,7/11/2018 10:45,to3
20.3311,7/11/2018 10:50,to3
20.3296,7/11/2018 10:55,to3
20.4517,7/11/2018 11:00,to3
20.4903,7/11/2018 11:05,to3
20.4935,7/11/2018 11:10,to3
20.4764,7/11/2018 11:15,to3
20.4507,7/11/2018 11:20,to3
20.4436,7/11/2018 11:25,to3
20.4492,7/11/2018 11:30,to3
20.4459,7/11/2018 11:35,to3
20.427,7/11/2018 11:40,to3
20.4369,7/11/2018 11:45,to3
20.4438,7/11/2018 11:50,to3
20.3675,7/11/2018 11:55,to3
20.3217,7/11/2018 12:00,to3
20.3882,7/11/2018 12:05,to3
20.4772,7/11/2018 12:10,to3
20.5437,7/11/2018 12:15,to3
20.5432,7/11/2018 12:20,to3
20.4836,7/11/2018 12:25,to3
20.449,7/11/2018 12:30,to3
20.3888,7/11/2018 12:35,to3
20.4071,7/11/2018 12:40,to3
20.5386,7/11/2018 12:45,to3
20.6273,7/11/2018 12:50,to3
20.6608,7/11/2018 12:55,to3
20.6473,7/11/2018 13:00,to3
20.6162,7/11/2018 13:05,to3
20.5989,7/11/2018 13:10,to3
20.5897,7/11/2018 13:15,to3
20.5621,7/11/2018 13:20,to3
20.4858,7/11/2018 13:25,to3
20.3739,7/11/2018 13:30,to3
20.2535,7/11/2018 13:35,to3
20.1923,7/11/2018 13:40,to3
20.2054,7/11/2018 13:45,to3
20.2462,7/11/2018 13:50,to3
20.2811,7/11/2018 13:55,to3
20.3146,7/11/2018 14:00,to3
20.3947,7/11/2018 14:05,to3
20.409,7/11/2018 14:10,to3
20.4507,7/11/2018 14:15,to3
20.4733,7/11/2018 14:20,to3
20.466,7/11/2018 14:25,to3
20.4674,7/11/2018 14:30,to3
20.4924,7/11/2018 14:35,to3
20.4735,7/11/2018 14:40,to3
20.4367,7/11/2018 14:45,to3
20.3944,7/11/2018 14:50,to3
20.3896,7/11/2018 14:55,to3
20.4242,7/11/2018 15:00,to3
20.4673,7/11/2018 15:05,to3
20.4976,7/11/2018 15:10,to3
20.5294,7/11/2018 15:15,to3
20.5463,7/11/2018 15:20,to3
20.5673,7/11/2018 15:25,to3
20.5865,7/11/2018 15:30,to3
20.603,7/11/2018 15:35,to3
20.6182,7/11/2018 15:40,to3
20.6364,7/11/2018 15:45,to3
20.6544,7/11/2018 15:50,to3
20.6616,7/11/2018 15:55,to3
20.6746,7/11/2018 16:00,to3
20.6802,7/11/2018 16:05,to3
20.6856,7/11/2018 16:10,to3
20.6987,7/11/2018 16:15,to3
20.7146,7/11/2018 16:20,to3
20.7257,7/11/2018 16:25,to3
20.7319,7/11/2018 16:30,to3
20.7375,7/11/2018 16:35,to3
20.7437,7/11/2018 16:40,to3
20.7454,7/11/2018 16:45,to3
20.752,7/11/2018 16:50,to3
20.7581,7/11/2018 16:55,to3
20.7648,7/11/2018 17:00,to3
20.7717,7/11/2018 17:05,to3
20.7793,7/11/2018 17:10,to3
20.7867,7/11/2018 17:15,to3
20.7975,7/11/2018 17:20,to3
20.8061,7/11/2018 17:25,to3
20.8072,7/11/2018 17:30,to3
20.8055,7/11/2018 17:35,to3
20.8012,7/11/2018 17:40,to3
20.7972,7/11/2018 17:45,to3
20.7994,7/11/2018 17:50,to3
20.8029,7/11/2018 17:55,to3
20.811,7/11/2018 18:00,to3
20.8186,7/11/2018 18:05,to3
20.8243,7/11/2018 18:10,to3
20.8311,7/11/2018 18:15,to3
20.8372,7/11/2018 18:20,to3
20.8402,7/11/2018 18:25,to3
20.8433,7/11/2018 18:30,to3
20.8433,7/11/2018 18:35,to3
20.8456,7/11/2018 18:40,to3
20.8538,7/11/2018 18:45,to3
20.8592,7/11/2018 18:50,to3
20.8657,7/11/2018 18:55,to3
20.8701,7/11/2018 19:00,to3
20.8744,7/11/2018 19:05,to3
20.8841,7/11/2018 19:10,to3
20.8903,7/11/2018 19:15,to3
20.8949,7/11/2018 19:20,to3
20.9011,7/11/2018 19:25,to3
20.9052,7/11/2018 19:30,to3
20.9095,7/11/2018 19:35,to3
20.9146,7/11/2018 19:40,to3
20.9248,7/11/2018 19:45,to3
20.9393,7/11/2018 19:50,to3
20.954,7/11/2018 19:55,to3
20.9662,7/11/2018 20:00,to3
20.9739,7/11/2018 20:05,to3
20.986,7/11/2018 20:10,to3
20.9896,7/11/2018 20:15,to3
20.9991,7/11/2018 20:20,to3
21.0051,7/11/2018 20:25,to3
21.0141,7/11/2018 20:30,to3
21.0297,7/11/2018 20:35,to3
21.0427,7/11/2018 20:40,to3
21.0603,7/11/2018 20:45,to3
21.0799,7/11/2018 20:50,to3
21.0998,7/11/2018 20:55,to3
21.1267,7/11/2018 21:00,to3
21.1584,7/11/2018 21:05,to3
21.197,7/11/2018 21:10,to3
21.2341,7/11/2018 21:15,to3
21.2637,7/11/2018 21:20,to3
21.2903,7/11/2018 21:25,to3
21.3149,7/11/2018 21:30,to3
21.3439,7/11/2018 21:35,to3
21.3832,7/11/2018 21:40,to3
21.4254,7/11/2018 21:45,to3
21.4887,7/11/2018 21:50,to3
21.5481,7/11/2018 21:55,to3
21.6337,7/11/2018 22:00,to3
21.6123,7/11/2018 22:05,to3
21.6,7/11/2018 22:10,to3
21.5837,7/11/2018 22:15,to3
21.5852,7/11/2018 22:20,to3
21.5851,7/11/2018 22:25,to3
21.5848,7/11/2018 22:30,to3
21.5822,7/11/2018 22:35,to3
21.585,7/11/2018 22:40,to3
21.6149,7/11/2018 22:45,to3
21.6666,7/11/2018 22:50,to3
21.7161,7/11/2018 22:55,to3
21.7481,7/11/2018 23:00,to3
21.7589,7/11/2018 23:05,to3
21.7595,7/11/2018 23:10,to3
21.7574,7/11/2018 23:15,to3
21.7505,7/11/2018 23:20,to3
21.7388,7/11/2018 23:25,to3
21.7195,7/11/2018 23:30,to3
21.697,7/11/2018 23:35,to3
21.6682,7/11/2018 23:40,to3
21.6369,7/11/2018 23:45,to3
21.6004,7/11/2018 23:50,to3
21.5969,7/11/2018 23:55,to3
21.6075,7/12/2018 0:00,to3
21.6224,7/12/2018 0:05,to3
21.6472,7/12/2018 0:10,to3
21.6693,7/12/2018 0:15,to3
21.6912,7/12/2018 0:20,to3
21.7124,7/12/2018 0:25,to3
21.7179,7/12/2018 0:30,to3
21.7165,7/12/2018 0:35,to3
21.7305,7/12/2018 0:40,to3
21.7539,7/12/2018 0:45,to3
21.7756,7/12/2018 0:50,to3
21.7961,7/12/2018 0:55,to3
21.8149,7/12/2018 1:00,to3
21.8264,7/12/2018 1:05,to3
21.8398,7/12/2018 1:10,to3
21.8464,7/12/2018 1:15,to3
21.8545,7/12/2018 1:20,to3
21.8635,7/12/2018 1:25,to3
21.8741,7/12/2018 1:30,to3
21.8744,7/12/2018 1:35,to3
21.8813,7/12/2018 1:40,to3
21.8835,7/12/2018 1:45,to3
21.8842,7/12/2018 1:50,to3
21.8825,7/12/2018 1:55,to3
21.8748,7/12/2018 2:00,to3
21.8635,7/12/2018 2:05,to3
21.8544,7/12/2018 2:10,to3
21.8424,7/12/2018 2:15,to3
21.8294,7/12/2018 2:20,to3
21.8181,7/12/2018 2:25,to3
21.8091,7/12/2018 2:30,to3
21.8045,7/12/2018 2:35,to3
21.7997,7/12/2018 2:40,to3
21.7956,7/12/2018 2:45,to3
21.7916,7/12/2018 2:50,to3
21.7865,7/12/2018 2:55,to3
21.7768,7/12/2018 3:00,to3
21.7692,7/12/2018 3:05,to3
21.7562,7/12/2018 3:10,to3
21.7409,7/12/2018 3:15,to3
21.7282,7/12/2018 3:20,to3
21.7165,7/12/2018 3:25,to3
21.7028,7/12/2018 3:30,to3
21.6916,7/12/2018 3:35,to3
21.6744,7/12/2018 3:40,to3
21.6532,7/12/2018 3:45,to3
21.633,7/12/2018 3:50,to3
21.604,7/12/2018 3:55,to3
21.5813,7/12/2018 4:00,to3
21.5644,7/12/2018 4:05,to3
21.5495,7/12/2018 4:10,to3
21.5312,7/12/2018 4:15,to3
21.5192,7/12/2018 4:20,to3
21.5106,7/12/2018 4:25,to3
21.5003,7/12/2018 4:30,to3
21.4972,7/12/2018 4:35,to3
21.4843,7/12/2018 4:40,to3
21.4798,7/12/2018 4:45,to3
21.4872,7/12/2018 4:50,to3
21.4874,7/12/2018 4:55,to3
21.4957,7/12/2018 5:00,to3
21.4957,7/12/2018 5:05,to3
21.4983,7/12/2018 5:10,to3
21.5039,7/12/2018 5:15,to3
21.5071,7/12/2018 5:20,to3
21.5063,7/12/2018 5:25,to3
21.5169,7/12/2018 5:30,to3
21.5423,7/12/2018 5:35,to3
21.5461,7/12/2018 5:40,to3
21.5483,7/12/2018 5:45,to3
21.5504,7/12/2018 5:50,to3
21.5625,7/12/2018 5:55,to3
21.5746,7/12/2018 6:00,to3
21.5795,7/12/2018 6:05,to3
21.5807,7/12/2018 6:10,to3
21.5784,7/12/2018 6:15,to3
21.573,7/12/2018 6:20,to3
21.5652,7/12/2018 6:25,to3
21.5584,7/12/2018 6:30,to3
21.5495,7/12/2018 6:35,to3
21.5403,7/12/2018 6:40,to3
21.5312,7/12/2018 6:45,to3
21.5236,7/12/2018 6:50,to3
21.5147,7/12/2018 6:55,to3
21.5026,7/12/2018 7:00,to3
21.4941,7/12/2018 7:05,to3
21.4839,7/12/2018 7:10,to3
21.4749,7/12/2018 7:15,to3
21.4642,7/12/2018 7:20,to3
21.433,7/12/2018 7:25,to3
21.3933,7/12/2018 7:30,to3
21.37,7/12/2018 7:35,to3
21.3608,7/12/2018 7:40,to3
21.3583,7/12/2018 7:45,to3
21.3637,7/12/2018 7:50,to3
21.3686,7/12/2018 7:55,to3
21.3581,7/12/2018 8:00,to3
21.3351,7/12/2018 8:05,to3
21.3183,7/12/2018 8:10,to3
21.3037,7/12/2018 8:15,to3
21.3026,7/12/2018 8:20,to3
21.2975,7/12/2018 8:25,to3
21.2879,7/12/2018 8:30,to3
21.2748,7/12/2018 8:35,to3
21.2633,7/12/2018 8:40,to3
21.2545,7/12/2018 8:45,to3
21.2463,7/12/2018 8:50,to3
21.2358,7/12/2018 8:55,to3
21.2292,7/12/2018 9:00,to3
21.2249,7/12/2018 9:05,to3
21.2168,7/12/2018 9:10,to3
21.2043,7/12/2018 9:15,to3
21.194,7/12/2018 9:20,to3
21.1819,7/12/2018 9:25,to3
21.1636,7/12/2018 9:30,to3
21.143,7/12/2018 9:35,to3
21.1336,7/12/2018 9:40,to3
21.1241,7/12/2018 9:45,to3
21.1149,7/12/2018 9:50,to3
21.1024,7/12/2018 9:55,to3
21.0925,7/12/2018 10:00,to3
21.0829,7/12/2018 10:05,to3
21.0723,7/12/2018 10:10,to3
21.0621,7/12/2018 10:15,to3
21.0503,7/12/2018 10:20,to3
21.0383,7/12/2018 10:25,to3
21.0224,7/12/2018 10:30,to3
21.0162,7/12/2018 10:35,to3
21.0154,7/12/2018 10:40,to3
21.0196,7/12/2018 10:45,to3
21.0153,7/12/2018 10:50,to3
21.0244,7/12/2018 10:55,to3
21.0339,7/12/2018 11:00,to3
21.0374,7/12/2018 11:05,to3
21.0349,7/12/2018 11:10,to3
21.0479,7/12/2018 11:15,to3
21.0567,7/12/2018 11:20,to3
21.0667,7/12/2018 11:25,to3
21.1102,7/12/2018 11:30,to3
21.122,7/12/2018 11:35,to3
21.1189,7/12/2018 11:40,to3
21.1076,7/12/2018 11:45,to3
21.0962,7/12/2018 11:50,to3
21.0846,7/12/2018 11:55,to3
21.0751,7/12/2018 12:00,to3
21.0667,7/12/2018 12:05,to3
21.0544,7/12/2018 12:10,to3
21.0408,7/12/2018 12:15,to3
21.0258,7/12/2018 12:20,to3
21.0221,7/12/2018 12:25,to3
21.023,7/12/2018 12:30,to3
21.0088,7/12/2018 12:35,to3
20.989,7/12/2018 12:40,to3
20.9741,7/12/2018 12:45,to3
20.9707,7/12/2018 12:50,to3
20.9705,7/12/2018 12:55,to3
20.9613,7/12/2018 13:00,to3
20.9543,7/12/2018 13:05,to3
20.9405,7/12/2018 13:10,to3
20.9266,7/12/2018 13:15,to3
20.9377,7/12/2018 13:20,to3
20.9541,7/12/2018 13:25,to3
20.9579,7/12/2018 13:30,to3
20.9551,7/12/2018 13:35,to3
20.9641,7/12/2018 13:40,to3
20.9663,7/12/2018 13:45,to3
20.9572,7/12/2018 13:50,to3
20.9616,7/12/2018 13:55,to3
20.9728,7/12/2018 14:00,to3
20.9879,7/12/2018 14:05,to3
21.0171,7/12/2018 14:10,to3
21.0461,7/12/2018 14:15,to3
21.0525,7/12/2018 14:20,to3
21.0383,7/12/2018 14:25,to3
21.0217,7/12/2018 14:30,to3
21.0034,7/12/2018 14:35,to3
20.9912,7/12/2018 14:40,to3
20.99,7/12/2018 14:45,to3
20.9898,7/12/2018 14:50,to3
20.9932,7/12/2018 14:55,to3
20.9915,7/12/2018 15:00,to3
20.9858,7/12/2018 15:05,to3
20.9867,7/12/2018 15:10,to3
20.9895,7/12/2018 15:15,to3
20.9904,7/12/2018 15:20,to3
20.9845,7/12/2018 15:25,to3
20.9827,7/12/2018 15:30,to3
20.9836,7/12/2018 15:35,to3
20.9917,7/12/2018 15:40,to3
21.0073,7/12/2018 15:45,to3
21.0246,7/12/2018 15:50,to3
21.0299,7/12/2018 15:55,to3
21.0371,7/12/2018 16:00,to3
21.0456,7/12/2018 16:05,to3
21.0508,7/12/2018 16:10,to3
21.0512,7/12/2018 16:15,to3
21.0573,7/12/2018 16:20,to3
21.061,7/12/2018 16:25,to3
21.067,7/12/2018 16:30,to3
21.0718,7/12/2018 16:35,to3
21.0832,7/12/2018 16:40,to3
21.0883,7/12/2018 16:45,to3
21.0891,7/12/2018 16:50,to3
21.0753,7/12/2018 16:55,to3
21.0418,7/12/2018 17:00,to3
21.0172,7/12/2018 17:05,to3
21.0321,7/12/2018 17:10,to3
21.0591,7/12/2018 17:15,to3
21.0923,7/12/2018 17:20,to3
21.1137,7/12/2018 17:25,to3
21.1231,7/12/2018 17:30,to3
21.1331,7/12/2018 17:35,to3
