WTMP,site,DateTimeStamp
16.56,hmi2,10/11/2018 3:16
16.56,hmi2,10/11/2018 3:31
16.5,hmi2,10/11/2018 3:46
16.52,hmi2,10/11/2018 4:01
16.58,hmi2,10/11/2018 4:31
16.51,hmi2,10/11/2018 4:46
16.58,hmi2,10/11/2018 5:01
16.66,hmi2,10/11/2018 5:16
16.92,hmi2,10/11/2018 5:46
17.01,hmi2,10/11/2018 6:01
16.93,hmi2,10/11/2018 6:16
17.11,hmi2,10/11/2018 6:31
17.09,hmi2,10/11/2018 7:01
17.23,hmi2,10/11/2018 7:16
16.9,hmi2,10/11/2018 7:31
16.8,hmi2,10/11/2018 7:46
16.59,hmi2,10/11/2018 8:16
16.41,hmi2,10/11/2018 8:31
16.31,hmi2,10/11/2018 8:46
16.2,hmi2,10/11/2018 9:01
15.9,hmi2,10/11/2018 9:31
15.79,hmi2,10/11/2018 9:46
15.6,hmi2,10/11/2018 10:01
15.37,hmi2,10/11/2018 10:16
14.86,hmi2,10/11/2018 10:46
14.7,hmi2,10/11/2018 11:01
14.49,hmi2,10/11/2018 11:16
14.46,hmi2,10/11/2018 11:31
14.44,hmi2,10/11/2018 12:01
14.7,hmi2,10/11/2018 12:16
14.46,hmi2,10/11/2018 12:31
14.53,hmi2,10/11/2018 12:46
14.81,hmi2,10/11/2018 13:16
15.03,hmi2,10/11/2018 13:31
15.23,hmi2,10/11/2018 13:46
15.89,hmi2,10/11/2018 14:01
16.31,hmi2,10/11/2018 14:31
16.47,hmi2,10/11/2018 14:46
16.59,hmi2,10/11/2018 15:01
16.82,hmi2,10/11/2018 15:16
17.07,hmi2,10/11/2018 15:46
17.15,hmi2,10/11/2018 16:01
17.14,hmi2,10/11/2018 16:16
17.26,hmi2,10/11/2018 16:31
17.32,hmi2,10/11/2018 17:01
17.39,hmi2,10/11/2018 17:16
17.48,hmi2,10/11/2018 17:31
17.52,hmi2,10/11/2018 17:46
17.42,hmi2,10/11/2018 18:16
17.7,hmi2,10/11/2018 18:31
17.62,hmi2,10/11/2018 18:46
17.99,hmi2,10/11/2018 19:01
18.27,hmi2,10/11/2018 19:31
18.02,hmi2,10/11/2018 19:46
17.74,hmi2,10/11/2018 20:01
17.63,hmi2,10/11/2018 20:16
17.1,hmi2,10/11/2018 20:46
17,hmi2,10/11/2018 21:01
16.91,hmi2,10/11/2018 21:16
16.8,hmi2,10/11/2018 21:31
16.5,hmi2,10/11/2018 22:01
16.41,hmi2,10/11/2018 22:16
16.2,hmi2,10/11/2018 22:31
15.94,hmi2,10/11/2018 22:46
15.36,hmi2,10/11/2018 23:16
15.16,hmi2,10/11/2018 23:31
15.1,hmi2,10/11/2018 23:46
15.09,hmi2,10/12/2018 0:16
15.87,hmi2,10/12/2018 1:31
16.25,hmi2,10/12/2018 2:46
16.86,hmi2,10/12/2018 4:01
16.76,hmi2,10/12/2018 5:16
17.32,hmi2,10/12/2018 6:31
17.15,hmi2,10/12/2018 7:46
16.53,hmi2,10/12/2018 9:01
15.91,hmi2,10/12/2018 10:16
14.71,hmi2,10/12/2018 11:31
14.53,hmi2,10/12/2018 12:46
15.35,hmi2,10/12/2018 14:01
16.74,hmi2,10/12/2018 15:16
17.09,hmi2,10/12/2018 16:31
17.45,hmi2,10/12/2018 17:46
17.64,hmi2,10/12/2018 19:01
18.19,hmi2,10/12/2018 20:16
17.24,hmi2,10/12/2018 21:31
16.65,hmi2,10/12/2018 22:46
15.05,hmi2,10/12/2018 0:01
15.07,hmi2,10/12/2018 0:31
15.25,hmi2,10/12/2018 0:46
15.43,hmi2,10/12/2018 1:01
15.25,hmi2,10/12/2018 1:16
15.92,hmi2,10/12/2018 1:46
15.3,hmi2,10/12/2018 2:01
15.53,hmi2,10/12/2018 2:16
16.1,hmi2,10/12/2018 2:31
16.55,hmi2,10/12/2018 3:01
16.67,hmi2,10/12/2018 3:16
16.74,hmi2,10/12/2018 3:31
16.8,hmi2,10/12/2018 3:46
16.83,hmi2,10/12/2018 4:16
16.8,hmi2,10/12/2018 4:31
16.84,hmi2,10/12/2018 4:46
16.8,hmi2,10/12/2018 5:01
16.92,hmi2,10/12/2018 5:31
16.85,hmi2,10/12/2018 5:46
16.94,hmi2,10/12/2018 6:01
17.13,hmi2,10/12/2018 6:16
17.19,hmi2,10/12/2018 6:46
17.33,hmi2,10/12/2018 7:01
17.25,hmi2,10/12/2018 7:16
17.2,hmi2,10/12/2018 7:31
16.95,hmi2,10/12/2018 8:01
16.89,hmi2,10/12/2018 8:16
16.86,hmi2,10/12/2018 8:31
16.68,hmi2,10/12/2018 8:46
16.46,hmi2,10/12/2018 9:16
16.33,hmi2,10/12/2018 9:31
16.15,hmi2,10/12/2018 9:46
16.04,hmi2,10/12/2018 10:01
15.67,hmi2,10/12/2018 10:31
15.39,hmi2,10/12/2018 10:46
15.13,hmi2,10/12/2018 11:01
14.89,hmi2,10/12/2018 11:16
14.59,hmi2,10/12/2018 11:46
14.52,hmi2,10/12/2018 12:01
14.51,hmi2,10/12/2018 12:16
14.69,hmi2,10/12/2018 12:31
14.56,hmi2,10/12/2018 13:01
14.52,hmi2,10/12/2018 13:16
14.71,hmi2,10/12/2018 13:31
15.11,hmi2,10/12/2018 13:46
15.67,hmi2,10/12/2018 14:16
16.15,hmi2,10/12/2018 14:31
16.21,hmi2,10/12/2018 14:46
16.48,hmi2,10/12/2018 15:01
16.91,hmi2,10/12/2018 15:31
17.07,hmi2,10/12/2018 15:46
17.25,hmi2,10/12/2018 16:01
17.19,hmi2,10/12/2018 16:16
17.17,hmi2,10/12/2018 16:46
17.17,hmi2,10/12/2018 17:01
17.39,hmi2,10/12/2018 17:16
17.4,hmi2,10/12/2018 17:31
17.5,hmi2,10/12/2018 18:01
17.49,hmi2,10/12/2018 18:16
17.53,hmi2,10/12/2018 18:31
17.36,hmi2,10/12/2018 18:46
17.67,hmi2,10/12/2018 19:16
18.01,hmi2,10/12/2018 19:31
17.93,hmi2,10/12/2018 19:46
18.06,hmi2,10/12/2018 20:01
17.92,hmi2,10/12/2018 20:31
17.79,hmi2,10/12/2018 20:46
17.7,hmi2,10/12/2018 21:01
17.44,hmi2,10/12/2018 21:16
17.15,hmi2,10/12/2018 21:46
17.01,hmi2,10/12/2018 22:01
16.88,hmi2,10/12/2018 22:16
16.75,hmi2,10/12/2018 22:31
16.47,hmi2,10/12/2018 23:01
16.27,hmi2,10/12/2018 23:16
15.99,hmi2,10/12/2018 23:31
15.55,hmi2,10/12/2018 23:46
15.38,hmi2,10/13/2018 0:01
15.44,hmi2,10/13/2018 1:16
15.61,hmi2,10/13/2018 2:31
16.54,hmi2,10/13/2018 3:46
16.67,hmi2,10/13/2018 5:01
16.54,hmi2,10/13/2018 6:16
16.99,hmi2,10/13/2018 7:31
16.52,hmi2,10/13/2018 8:46
16.26,hmi2,10/13/2018 10:01
15.33,hmi2,10/13/2018 11:16
14.1,hmi2,10/13/2018 12:31
14.15,hmi2,10/13/2018 13:46
16.18,hmi2,10/13/2018 15:01
17.04,hmi2,10/13/2018 16:16
17.11,hmi2,10/13/2018 17:31
17.45,hmi2,10/13/2018 18:46
17.89,hmi2,10/13/2018 20:01
17.64,hmi2,10/13/2018 21:16
17.13,hmi2,10/13/2018 22:31
16.36,hmi2,10/13/2018 23:46
15.22,hmi2,10/13/2018 0:16
15.13,hmi2,10/13/2018 0:31
15.14,hmi2,10/13/2018 0:46
15.78,hmi2,10/13/2018 1:01
15.14,hmi2,10/13/2018 1:31
15.37,hmi2,10/13/2018 1:46
15.33,hmi2,10/13/2018 2:01
16.18,hmi2,10/13/2018 2:16
15.45,hmi2,10/13/2018 2:46
15.79,hmi2,10/13/2018 3:01
16.17,hmi2,10/13/2018 3:16
16.36,hmi2,10/13/2018 3:31
16.6,hmi2,10/13/2018 4:01
16.59,hmi2,10/13/2018 4:16
16.65,hmi2,10/13/2018 4:31
16.67,hmi2,10/13/2018 4:46
16.47,hmi2,10/13/2018 5:16
16.65,hmi2,10/13/2018 5:31
16.57,hmi2,10/13/2018 5:46
16.49,hmi2,10/13/2018 6:01
16.68,hmi2,10/13/2018 6:31
16.85,hmi2,10/13/2018 6:46
17.1,hmi2,10/13/2018 7:01
16.94,hmi2,10/13/2018 7:16
16.94,hmi2,10/13/2018 7:46
16.89,hmi2,10/13/2018 8:01
16.77,hmi2,10/13/2018 8:16
16.59,hmi2,10/13/2018 8:31
16.51,hmi2,10/13/2018 9:01
16.47,hmi2,10/13/2018 9:16
16.38,hmi2,10/13/2018 9:31
16.35,hmi2,10/13/2018 9:46
16.11,hmi2,10/13/2018 10:16
15.97,hmi2,10/13/2018 10:31
15.87,hmi2,10/13/2018 10:46
15.61,hmi2,10/13/2018 11:01
15.03,hmi2,10/13/2018 11:31
14.79,hmi2,10/13/2018 11:46
14.46,hmi2,10/13/2018 12:01
14.2,hmi2,10/13/2018 12:16
14.07,hmi2,10/13/2018 12:46
14.04,hmi2,10/13/2018 13:01
14.02,hmi2,10/13/2018 13:16
14.09,hmi2,10/13/2018 13:31
14.42,hmi2,10/13/2018 14:01
15.17,hmi2,10/13/2018 14:16
15.24,hmi2,10/13/2018 14:31
15.92,hmi2,10/13/2018 14:46
16.22,hmi2,10/13/2018 15:16
16.43,hmi2,10/13/2018 15:31
16.71,hmi2,10/13/2018 15:46
16.84,hmi2,10/13/2018 16:01
17.02,hmi2,10/13/2018 16:31
17.18,hmi2,10/13/2018 16:46
17.04,hmi2,10/13/2018 17:01
17.18,hmi2,10/13/2018 17:16
17.21,hmi2,10/13/2018 17:46
17.31,hmi2,10/13/2018 18:01
17.37,hmi2,10/13/2018 18:16
17.42,hmi2,10/13/2018 18:31
17.54,hmi2,10/13/2018 19:01
17.34,hmi2,10/13/2018 19:16
17.52,hmi2,10/13/2018 19:31
17.48,hmi2,10/13/2018 19:46
17.84,hmi2,10/13/2018 20:16
17.79,hmi2,10/13/2018 20:31
17.99,hmi2,10/13/2018 20:46
17.74,hmi2,10/13/2018 21:01
17.63,hmi2,10/13/2018 21:31
17.63,hmi2,10/13/2018 21:46
17.36,hmi2,10/13/2018 22:01
17.26,hmi2,10/13/2018 22:16
16.98,hmi2,10/13/2018 22:46
16.85,hmi2,10/13/2018 23:01
16.75,hmi2,10/13/2018 23:16
16.63,hmi2,10/13/2018 23:31
15.04,hmi2,10/14/2018 1:01
15,hmi2,10/14/2018 2:16
15.39,hmi2,10/14/2018 3:31
16.68,hmi2,10/14/2018 4:46
16.67,hmi2,10/14/2018 6:01
16.83,hmi2,10/14/2018 7:16
16.86,hmi2,10/14/2018 8:31
16.36,hmi2,10/14/2018 9:46
15.69,hmi2,10/14/2018 11:01
14.36,hmi2,10/14/2018 12:16
14.05,hmi2,10/14/2018 13:31
15.45,hmi2,10/14/2018 14:46
16.34,hmi2,10/14/2018 16:01
17.14,hmi2,10/14/2018 17:16
17.38,hmi2,10/14/2018 18:31
17.65,hmi2,10/14/2018 19:46
17.85,hmi2,10/14/2018 21:01
17.74,hmi2,10/14/2018 22:16
16.9,hmi2,10/14/2018 23:31
16.08,hmi2,10/14/2018 0:01
15.66,hmi2,10/14/2018 0:16
15.34,hmi2,10/14/2018 0:31
15.2,hmi2,10/14/2018 0:46
14.96,hmi2,10/14/2018 1:16
15.46,hmi2,10/14/2018 1:31
15.17,hmi2,10/14/2018 1:46
14.97,hmi2,10/14/2018 2:01
14.99,hmi2,10/14/2018 2:31
15.28,hmi2,10/14/2018 2:46
15.92,hmi2,10/14/2018 3:01
15.29,hmi2,10/14/2018 3:16
15.87,hmi2,10/14/2018 3:46
16.25,hmi2,10/14/2018 4:01
16.43,hmi2,10/14/2018 4:16
16.64,hmi2,10/14/2018 4:31
16.67,hmi2,10/14/2018 5:01
16.7,hmi2,10/14/2018 5:16
16.76,hmi2,10/14/2018 5:31
16.72,hmi2,10/14/2018 5:46
16.67,hmi2,10/14/2018 6:16
16.73,hmi2,10/14/2018 6:31
16.68,hmi2,10/14/2018 6:46
16.72,hmi2,10/14/2018 7:01
16.91,hmi2,10/14/2018 7:31
16.81,hmi2,10/14/2018 7:46
16.96,hmi2,10/14/2018 8:01
16.91,hmi2,10/14/2018 8:16
16.75,hmi2,10/14/2018 8:46
16.54,hmi2,10/14/2018 9:01
16.51,hmi2,10/14/2018 9:16
16.5,hmi2,10/14/2018 9:31
16.27,hmi2,10/14/2018 10:01
16.25,hmi2,10/14/2018 10:16
16.1,hmi2,10/14/2018 10:31
15.86,hmi2,10/14/2018 10:46
15.56,hmi2,10/14/2018 11:16
15.24,hmi2,10/14/2018 11:31
14.94,hmi2,10/14/2018 11:46
14.58,hmi2,10/14/2018 12:01
14.17,hmi2,10/14/2018 12:31
13.95,hmi2,10/14/2018 12:46
13.8,hmi2,10/14/2018 13:01
13.75,hmi2,10/14/2018 13:16
13.84,hmi2,10/14/2018 13:46
14.01,hmi2,10/14/2018 14:01
14.03,hmi2,10/14/2018 14:16
14.88,hmi2,10/14/2018 14:31
15.38,hmi2,10/14/2018 15:01
16.02,hmi2,10/14/2018 15:16
16.1,hmi2,10/14/2018 15:31
16.13,hmi2,10/14/2018 15:46
16.56,hmi2,10/14/2018 16:16
16.8,hmi2,10/14/2018 16:31
16.81,hmi2,10/14/2018 16:46
17.03,hmi2,10/14/2018 17:01
17.1,hmi2,10/14/2018 17:31
17.06,hmi2,10/14/2018 17:46
16.97,hmi2,10/14/2018 18:01
17.24,hmi2,10/14/2018 18:16
17.38,hmi2,10/14/2018 18:46
17.43,hmi2,10/14/2018 19:01
17.46,hmi2,10/14/2018 19:16
17.6,hmi2,10/14/2018 19:31
17.59,hmi2,10/14/2018 20:01
17.93,hmi2,10/14/2018 20:16
17.89,hmi2,10/14/2018 20:31
17.95,hmi2,10/14/2018 20:46
18,hmi2,10/14/2018 21:16
17.93,hmi2,10/14/2018 21:31
17.79,hmi2,10/14/2018 21:46
17.76,hmi2,10/14/2018 22:01
17.51,hmi2,10/14/2018 22:31
17.34,hmi2,10/14/2018 22:46
17.23,hmi2,10/14/2018 23:01
17.1,hmi2,10/14/2018 23:16
16.84,hmi2,10/14/2018 23:46
15.82,hmi2,10/15/2018 0:46
15.09,hmi2,10/15/2018 2:01
15.64,hmi2,10/15/2018 3:16
16.28,hmi2,10/15/2018 4:31
16.92,hmi2,10/15/2018 5:46
17.04,hmi2,10/15/2018 7:01
17.14,hmi2,10/15/2018 8:16
16.78,hmi2,10/15/2018 9:31
16.19,hmi2,10/15/2018 10:46
14.99,hmi2,10/15/2018 12:01
13.82,hmi2,10/15/2018 13:16
13.91,hmi2,10/15/2018 14:31
15.67,hmi2,10/15/2018 15:46
16.42,hmi2,10/15/2018 17:01
16.64,hmi2,10/15/2018 18:16
17.04,hmi2,10/15/2018 19:31
17.41,hmi2,10/15/2018 20:46
17.43,hmi2,10/15/2018 22:01
17.01,hmi2,10/15/2018 23:16
16.68,hmi2,10/15/2018 0:01
16.49,hmi2,10/15/2018 0:16
16.17,hmi2,10/15/2018 0:31
15.42,hmi2,10/15/2018 1:01
15.28,hmi2,10/15/2018 1:16
15.1,hmi2,10/15/2018 1:31
15.06,hmi2,10/15/2018 1:46
14.97,hmi2,10/15/2018 2:16
14.99,hmi2,10/15/2018 2:31
14.98,hmi2,10/15/2018 2:46
15.05,hmi2,10/15/2018 3:01
16.09,hmi2,10/15/2018 3:31
16.03,hmi2,10/15/2018 3:46
15.62,hmi2,10/15/2018 4:01
15.9,hmi2,10/15/2018 4:16
16.49,hmi2,10/15/2018 4:46
16.6,hmi2,10/15/2018 5:01
16.81,hmi2,10/15/2018 5:16
16.88,hmi2,10/15/2018 5:31
16.94,hmi2,10/15/2018 6:01
16.97,hmi2,10/15/2018 6:16
17.02,hmi2,10/15/2018 6:31
17,hmi2,10/15/2018 6:46
17.11,hmi2,10/15/2018 7:16
17.07,hmi2,10/15/2018 7:31
17.15,hmi2,10/15/2018 7:46
17.12,hmi2,10/15/2018 8:01
17.14,hmi2,10/15/2018 8:31
17.13,hmi2,10/15/2018 8:46
17.06,hmi2,10/15/2018 9:01
16.93,hmi2,10/15/2018 9:16
16.69,hmi2,10/15/2018 9:46
16.66,hmi2,10/15/2018 10:01
16.45,hmi2,10/15/2018 10:16
16.23,hmi2,10/15/2018 10:31
16.02,hmi2,10/15/2018 11:01
15.75,hmi2,10/15/2018 11:16
15.55,hmi2,10/15/2018 11:31
15.4,hmi2,10/15/2018 11:46
14.74,hmi2,10/15/2018 12:16
14.4,hmi2,10/15/2018 12:31
14.13,hmi2,10/15/2018 12:46
13.96,hmi2,10/15/2018 13:01
13.78,hmi2,10/15/2018 13:31
13.74,hmi2,10/15/2018 13:46
13.88,hmi2,10/15/2018 14:01
13.74,hmi2,10/15/2018 14:16
13.89,hmi2,10/15/2018 14:46
14.9,hmi2,10/15/2018 15:01
15.24,hmi2,10/15/2018 15:16
15.36,hmi2,10/15/2018 15:31
15.77,hmi2,10/15/2018 16:01
15.79,hmi2,10/15/2018 16:16
15.98,hmi2,10/15/2018 16:31
16.18,hmi2,10/15/2018 16:46
16.54,hmi2,10/15/2018 17:16
16.73,hmi2,10/15/2018 17:31
16.55,hmi2,10/15/2018 17:46
16.56,hmi2,10/15/2018 18:01
16.98,hmi2,10/15/2018 18:31
16.88,hmi2,10/15/2018 18:46
16.92,hmi2,10/15/2018 19:01
17.07,hmi2,10/15/2018 19:16
17.11,hmi2,10/15/2018 19:46
17.09,hmi2,10/15/2018 20:01
17.26,hmi2,10/15/2018 20:16
17.34,hmi2,10/15/2018 20:31
17.43,hmi2,10/15/2018 21:01
17.59,hmi2,10/15/2018 21:16
17.52,hmi2,10/15/2018 21:31
17.46,hmi2,10/15/2018 21:46
17.3,hmi2,10/15/2018 22:16
17.25,hmi2,10/15/2018 22:31
17.26,hmi2,10/15/2018 22:46
17.25,hmi2,10/15/2018 23:01
16.92,hmi2,10/15/2018 23:31
16.8,hmi2,10/15/2018 23:46
16.42,hmi2,10/16/2018 0:31
15.29,hmi2,10/16/2018 1:46
15.04,hmi2,10/16/2018 3:01
15.46,hmi2,10/16/2018 4:16
16.2,hmi2,10/16/2018 5:31
16.58,hmi2,10/16/2018 6:46
16.73,hmi2,10/16/2018 8:01
16.75,hmi2,10/16/2018 9:16
16.26,hmi2,10/16/2018 10:31
15.52,hmi2,10/16/2018 11:46
14.47,hmi2,10/16/2018 13:01
14.06,hmi2,10/16/2018 14:16
14.7,hmi2,10/16/2018 15:31
15.75,hmi2,10/16/2018 16:46
16.58,hmi2,10/16/2018 18:01
16.61,hmi2,10/16/2018 19:16
16.85,hmi2,10/16/2018 20:31
17.35,hmi2,10/16/2018 21:46
17.08,hmi2,10/16/2018 23:01
16.66,hmi2,10/16/2018 0:01
16.53,hmi2,10/16/2018 0:16
16.29,hmi2,10/16/2018 0:46
16.06,hmi2,10/16/2018 1:01
15.82,hmi2,10/16/2018 1:16
15.56,hmi2,10/16/2018 1:31
15.1,hmi2,10/16/2018 2:01
14.98,hmi2,10/16/2018 2:16
14.89,hmi2,10/16/2018 2:31
14.94,hmi2,10/16/2018 2:46
14.9,hmi2,10/16/2018 3:16
15.11,hmi2,10/16/2018 3:31
14.97,hmi2,10/16/2018 3:46
15.15,hmi2,10/16/2018 4:01
15.32,hmi2,10/16/2018 4:31
15.35,hmi2,10/16/2018 4:46
15.76,hmi2,10/16/2018 5:01
16.01,hmi2,10/16/2018 5:16
16.36,hmi2,10/16/2018 5:46
16.48,hmi2,10/16/2018 6:01
16.57,hmi2,10/16/2018 6:16
16.53,hmi2,10/16/2018 6:31
16.59,hmi2,10/16/2018 7:01
16.6,hmi2,10/16/2018 7:16
16.69,hmi2,10/16/2018 7:31
16.67,hmi2,10/16/2018 7:46
16.73,hmi2,10/16/2018 8:16
16.72,hmi2,10/16/2018 8:31
16.72,hmi2,10/16/2018 8:46
16.64,hmi2,10/16/2018 9:01
16.67,hmi2,10/16/2018 9:31
16.57,hmi2,10/16/2018 9:46
16.43,hmi2,10/16/2018 10:01
16.3,hmi2,10/16/2018 10:16
16.12,hmi2,10/16/2018 10:46
15.92,hmi2,10/16/2018 11:01
15.88,hmi2,10/16/2018 11:16
15.71,hmi2,10/16/2018 11:31
15.31,hmi2,10/16/2018 12:01
15.16,hmi2,10/16/2018 12:16
15.02,hmi2,10/16/2018 12:31
14.73,hmi2,10/16/2018 12:46
14.25,hmi2,10/16/2018 13:16
14.11,hmi2,10/16/2018 13:31
14.07,hmi2,10/16/2018 13:46
14.04,hmi2,10/16/2018 14:01
14.03,hmi2,10/16/2018 14:31
14.01,hmi2,10/16/2018 14:46
14.11,hmi2,10/16/2018 15:01
14.32,hmi2,10/16/2018 15:16
15.12,hmi2,10/16/2018 15:46
15.09,hmi2,10/16/2018 16:01
15.62,hmi2,10/16/2018 16:16
15.75,hmi2,10/16/2018 16:31
15.83,hmi2,10/16/2018 17:01
15.97,hmi2,10/16/2018 17:16
16.42,hmi2,10/16/2018 17:31
16.51,hmi2,10/16/2018 17:46
16.67,hmi2,10/16/2018 18:16
16.6,hmi2,10/16/2018 18:31
16.53,hmi2,10/16/2018 18:46
16.55,hmi2,10/16/2018 19:01
16.6,hmi2,10/16/2018 19:31
16.74,hmi2,10/16/2018 19:46
16.78,hmi2,10/16/2018 20:01
16.87,hmi2,10/16/2018 20:16
16.97,hmi2,10/16/2018 20:46
17.12,hmi2,10/16/2018 21:01
17.27,hmi2,10/16/2018 21:16
17.14,hmi2,10/16/2018 21:31
17.29,hmi2,10/16/2018 22:01
17.2,hmi2,10/16/2018 22:16
17.22,hmi2,10/16/2018 22:31
17.18,hmi2,10/16/2018 22:46
17.05,hmi2,10/16/2018 23:16
17.05,hmi2,10/16/2018 23:31
16.99,hmi2,10/16/2018 23:46
16.69,hmi2,10/17/2018 0:16
16.18,hmi2,10/17/2018 1:31
15.36,hmi2,10/17/2018 2:46
15.02,hmi2,10/17/2018 4:01
15.63,hmi2,10/17/2018 5:16
16.18,hmi2,10/17/2018 6:31
16.32,hmi2,10/17/2018 7:46
16.3,hmi2,10/17/2018 9:01
16.31,hmi2,10/17/2018 10:16
15.79,hmi2,10/17/2018 11:31
15.2,hmi2,10/17/2018 12:46
14.49,hmi2,10/17/2018 14:01
14.42,hmi2,10/17/2018 15:16
15.55,hmi2,10/17/2018 16:31
16.2,hmi2,10/17/2018 17:46
16.69,hmi2,10/17/2018 19:01
16.69,hmi2,10/17/2018 20:16
16.99,hmi2,10/17/2018 21:31
17.27,hmi2,10/17/2018 22:46
16.81,hmi2,10/17/2018 0:01
16.62,hmi2,10/17/2018 0:31
16.57,hmi2,10/17/2018 0:46
16.37,hmi2,10/17/2018 1:01
16.28,hmi2,10/17/2018 1:16
16.01,hmi2,10/17/2018 1:46
15.79,hmi2,10/17/2018 2:01
15.57,hmi2,10/17/2018 2:16
15.45,hmi2,10/17/2018 2:31
15.43,hmi2,10/17/2018 3:01
15.04,hmi2,10/17/2018 3:16
16.15,hmi2,10/17/2018 3:31
15.4,hmi2,10/17/2018 3:46
15.35,hmi2,10/17/2018 4:16
15.49,hmi2,10/17/2018 4:31
15.86,hmi2,10/17/2018 4:46
15.95,hmi2,10/17/2018 5:01
15.52,hmi2,10/17/2018 5:31
15.75,hmi2,10/17/2018 5:46
16.08,hmi2,10/17/2018 6:01
16.15,hmi2,10/17/2018 6:16
16.31,hmi2,10/17/2018 6:46
16.34,hmi2,10/17/2018 7:01
16.34,hmi2,10/17/2018 7:16
16.35,hmi2,10/17/2018 7:31
16.34,hmi2,10/17/2018 8:01
16.46,hmi2,10/17/2018 8:16
16.38,hmi2,10/17/2018 8:31
16.36,hmi2,10/17/2018 8:46
16.41,hmi2,10/17/2018 9:16
16.33,hmi2,10/17/2018 9:31
16.37,hmi2,10/17/2018 9:46
16.36,hmi2,10/17/2018 10:01
16.27,hmi2,10/17/2018 10:31
16.08,hmi2,10/17/2018 10:46
16.03,hmi2,10/17/2018 11:01
16,hmi2,10/17/2018 11:16
15.66,hmi2,10/17/2018 11:46
15.62,hmi2,10/17/2018 12:01
15.57,hmi2,10/17/2018 12:16
15.4,hmi2,10/17/2018 12:31
15.09,hmi2,10/17/2018 13:01
14.98,hmi2,10/17/2018 13:16
14.81,hmi2,10/17/2018 13:31
14.6,hmi2,10/17/2018 13:46
14.38,hmi2,10/17/2018 14:16
14.31,hmi2,10/17/2018 14:31
14.4,hmi2,10/17/2018 14:46
14.59,hmi2,10/17/2018 15:01
14.49,hmi2,10/17/2018 15:31
14.7,hmi2,10/17/2018 15:46
14.87,hmi2,10/17/2018 16:01
15.44,hmi2,10/17/2018 16:16
15.53,hmi2,10/17/2018 16:46
15.93,hmi2,10/17/2018 17:01
15.98,hmi2,10/17/2018 17:16
16.05,hmi2,10/17/2018 17:31
16.4,hmi2,10/17/2018 18:01
16.54,hmi2,10/17/2018 18:16
16.74,hmi2,10/17/2018 18:31
16.74,hmi2,10/17/2018 18:46
16.62,hmi2,10/17/2018 19:16
16.5,hmi2,10/17/2018 19:31
16.59,hmi2,10/17/2018 19:46
16.6,hmi2,10/17/2018 20:01
16.65,hmi2,10/17/2018 20:31
16.74,hmi2,10/17/2018 20:46
16.81,hmi2,10/17/2018 21:01
16.84,hmi2,10/17/2018 21:16
17.2,hmi2,10/17/2018 21:46
17.21,hmi2,10/17/2018 22:01
17.18,hmi2,10/17/2018 22:16
17.33,hmi2,10/17/2018 22:31
17.24,hmi2,10/17/2018 23:01
17.31,hmi2,10/17/2018 23:16
17.28,hmi2,10/17/2018 23:31
17.1,hmi2,10/17/2018 23:46
17.06,hmi2,10/18/2018 0:01
16.7,hmi2,10/18/2018 1:16
16.26,hmi2,10/18/2018 2:31
15.4,hmi2,10/18/2018 3:46
15.47,hmi2,10/18/2018 5:01
15.78,hmi2,10/18/2018 6:16
16.15,hmi2,10/18/2018 7:31
16.38,hmi2,10/18/2018 8:46
16.46,hmi2,10/18/2018 10:01
16.46,hmi2,10/18/2018 11:16
15.78,hmi2,10/18/2018 12:31
15.42,hmi2,10/18/2018 13:46
14.94,hmi2,10/18/2018 15:01
15.01,hmi2,10/18/2018 16:16
16.19,hmi2,10/18/2018 17:31
16.75,hmi2,10/18/2018 18:46
16.92,hmi2,10/18/2018 20:01
17.02,hmi2,10/18/2018 21:16
17.35,hmi2,10/18/2018 22:31
17.48,hmi2,10/18/2018 23:46
17.08,hmi2,10/18/2018 0:16
16.92,hmi2,10/18/2018 0:31
16.82,hmi2,10/18/2018 0:46
16.74,hmi2,10/18/2018 1:01
16.63,hmi2,10/18/2018 1:31
16.51,hmi2,10/18/2018 1:46
16.41,hmi2,10/18/2018 2:01
16.34,hmi2,10/18/2018 2:16
16.04,hmi2,10/18/2018 2:46
15.86,hmi2,10/18/2018 3:01
15.68,hmi2,10/18/2018 3:16
15.49,hmi2,10/18/2018 3:31
15.36,hmi2,10/18/2018 4:01
15.47,hmi2,10/18/2018 4:16
15.7,hmi2,10/18/2018 4:31
15.42,hmi2,10/18/2018 4:46
15.5,hmi2,10/18/2018 5:16
15.54,hmi2,10/18/2018 5:31
15.83,hmi2,10/18/2018 5:46
15.89,hmi2,10/18/2018 6:01
15.72,hmi2,10/18/2018 6:31
15.79,hmi2,10/18/2018 6:46
15.83,hmi2,10/18/2018 7:01
15.91,hmi2,10/18/2018 7:16
16.26,hmi2,10/18/2018 7:46
16.16,hmi2,10/18/2018 8:01
16.33,hmi2,10/18/2018 8:16
16.27,hmi2,10/18/2018 8:31
16.39,hmi2,10/18/2018 9:01
16.32,hmi2,10/18/2018 9:16
16.37,hmi2,10/18/2018 9:31
16.43,hmi2,10/18/2018 9:46
16.48,hmi2,10/18/2018 10:16
16.44,hmi2,10/18/2018 10:31
16.48,hmi2,10/18/2018 10:46
16.45,hmi2,10/18/2018 11:01
